budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,setsu_code,setsu_label,setsu_source,saisetsu_code,saisetsu_label,saisetsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row
132047:2024:revenue:approved:ae9f9b24a82ddb00,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,07,土木費都補助金,07土木費都補助金,15,分譲マンション耐震化助成事業補助金,15分譲マンション耐震化助成事業補助金,01,分譲マンション耐震化助成事業費補助金,01分譲マンション耐震化助成事業費補助金,0,,0,会計01/款16/項02/目07/節15/細節01/細々節0,750000,JPY,750,千円,448
132047:2024:revenue:approved:91abd1ec80766163,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,07,土木費都補助金,07土木費都補助金,16,居住支援協議会活動支援補助金,16居住支援協議会活動支援補助金,01,居住支援協議会活動支援補助金,01居住支援協議会活動支援補助金,0,,0,会計01/款16/項02/目07/節16/細節01/細々節0,595000,JPY,595,千円,449
132047:2024:revenue:approved:924ce3edcdd1b42f,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,08,消防費都補助金,08消防費都補助金,01,区市町村災害対応力向上支援事業補助金,01区市町村災害対応力向上支援事業補助金,01,区市町村災害対応力向上支援事業補助金,01区市町村災害対応力向上支援事業補助金,0,,0,会計01/款16/項02/目08/節01/細節01/細々節0,2598000,JPY,2598,千円,450
132047:2024:revenue:approved:8d14607ebd591cb6,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,08,消防費都補助金,08消防費都補助金,02,高齢社会対策区市町村包括補助金,02高齢社会対策区市町村包括補助金,01,高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,,0,会計01/款16/項02/目08/節02/細節01/細々節0,279000,JPY,279,千円,451
132047:2024:revenue:approved:e3c183803a98aeaa,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,01,公立学校給食費負担軽減事業補助金,01公立学校給食費負担軽減事業補助金,01,公立学校給食費負担軽減事業補助金,01公立学校給食費負担軽減事業補助金,0,,0,会計01/款16/項02/目09/節01/細節01/細々節0,353659000,JPY,353659,千円,452
132047:2024:revenue:approved:cda9fcfdf08a73e0,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,02,部活動指導員配置経費補助事業補助金,02部活動指導員配置経費補助事業補助金,01,部活動指導員配置経費補助事業補助金,01部活動指導員配置経費補助事業補助金,0,,0,会計01/款16/項02/目09/節02/細節01/細々節0,18244000,JPY,18244,千円,453
132047:2024:revenue:approved:7d79bd76f3613582,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,03,部活動外部指導者配置支援事業補助金,03部活動外部指導者配置支援事業補助金,01,部活動外部指導者配置支援事業補助金,01部活動外部指導者配置支援事業補助金,0,,0,会計01/款16/項02/目09/節03/細節01/細々節0,2210000,JPY,2210,千円,454
132047:2024:revenue:approved:c23755b02ac533aa,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,04,コミュニティ・スクール推進体制構築事業補助金,04コミュニティ・スクール推進体制構築事業補助金,01,コミュニティ・スクール推進体制構築事業補助金,01コミュニティ・スクール推進体制構築事業補助金,0,,0,会計01/款16/項02/目09/節04/細節01/細々節0,3360000,JPY,3360,千円,455
132047:2024:revenue:approved:8d93466414ef56cd,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,05,地域学校協働活動推進事業費補助金,05地域学校協働活動推進事業費補助金,01,地域学校協働活動推進事業費補助金,01地域学校協働活動推進事業費補助金,0,,0,会計01/款16/項02/目09/節05/細節01/細々節0,12531000,JPY,12531,千円,456
132047:2024:revenue:approved:617d02957607ad05,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,06,スクールソーシャルワーカー活用事業補助金,06スクールソーシャルワーカー活用事業補助金,01,スクールソーシャルワーカー活用事業補助金,01スクールソーシャルワーカー活用事業補助金,0,,0,会計01/款16/項02/目09/節06/細節01/細々節0,30898000,JPY,30898,千円,457
132047:2024:revenue:approved:52da47ce4e7caa98,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,07,公立小・中学校特別支援教育推進補助金,07公立小・中学校特別支援教育推進補助金,01,公立小・中学校特別支援教育推進補助金,01公立小・中学校特別支援教育推進補助金,0,,0,会計01/款16/項02/目09/節07/細節01/細々節0,6295000,JPY,6295,千円,458
132047:2024:revenue:approved:af2e7643f1bb5d24,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,08,学校マネジメント強化事業補助金,08学校マネジメント強化事業補助金,01,学校マネジメント強化事業補助金,01学校マネジメント強化事業補助金,0,,0,会計01/款16/項02/目09/節08/細節01/細々節0,51919000,JPY,51919,千円,459
132047:2024:revenue:approved:c762ad50711939d4,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,09,エデュケーション・アシスタント配置支援事業補助金,09エデュケーション・アシスタント配置支援事業補助金,01,エデュケーション・アシスタント配置支援事業補助金,01エデュケーション・アシスタント配置支援事業補助金,0,,0,会計01/款16/項02/目09/節09/細節01/細々節0,106715000,JPY,106715,千円,460
132047:2024:revenue:approved:3d88ef726a2e6a23,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,10,スクール・サポート・スタッフ配置支援事業補助金,10スクール・サポート・スタッフ配置支援事業補助金,01,スクール・サポート・スタッフ配置支援事業補助金,01スクール・サポート・スタッフ配置支援事業補助金,0,,0,会計01/款16/項02/目09/節10/細節01/細々節0,36505000,JPY,36505,千円,461
132047:2024:revenue:approved:4be772c2758db917,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,11,校内別室指導支援員配置事業補助金,11校内別室指導支援員配置事業補助金,01,校内別室指導支援員配置事業補助金,01校内別室指導支援員配置事業補助金,0,,0,会計01/款16/項02/目09/節11/細節01/細々節0,16901000,JPY,16901,千円,462
132047:2024:revenue:approved:b9470a9bcdd5d555,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,12,教育支援センター機能強化補助事業補助金,12教育支援センター機能強化補助事業補助金,01,教育支援センター機能強化補助事業補助金,01教育支援センター機能強化補助事業補助金,0,,0,会計01/款16/項02/目09/節12/細節01/細々節0,1250000,JPY,1250,千円,463
132047:2024:revenue:approved:84de478db7f9e6af,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,13,デジタル活用研究校事業補助金,13デジタル活用研究校事業補助金,01,デジタル活用研究校事業補助金,01デジタル活用研究校事業補助金,0,,0,会計01/款16/項02/目09/節13/細節01/細々節0,400000,JPY,400,千円,464
132047:2024:revenue:approved:57ed7d98342ff231,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,14,デジタル利活用支援員配置支援事業補助金,14デジタル利活用支援員配置支援事業補助金,01,デジタル利活用支援員配置支援事業補助金,01デジタル利活用支援員配置支援事業補助金,0,,0,会計01/款16/項02/目09/節14/細節01/細々節0,10936000,JPY,10936,千円,465
132047:2024:revenue:approved:9f2f68c3aa190b68,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,15私立幼稚園等園児保護者負担軽減事業費補助金,01,私立幼稚園児保護者負担軽減事業費補助金,01私立幼稚園児保護者負担軽減事業費補助金,0,,0,会計01/款16/項02/目09/節15/細節01/細々節0,27549000,JPY,27549,千円,466
132047:2024:revenue:approved:1c9fff67e21fab62,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,15私立幼稚園等園児保護者負担軽減事業費補助金,02,幼稚園類似施設児保護者負担軽減事業費補助金,02幼稚園類似施設児保護者負担軽減事業費補助金,0,,0,会計01/款16/項02/目09/節15/細節02/細々節0,1060000,JPY,1060,千円,467
132047:2024:revenue:approved:271615b6728980ed,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,15私立幼稚園等園児保護者負担軽減事業費補助金,03,特定教育・保育施設児保護者負担軽減事業費補助金,03特定教育・保育施設児保護者負担軽減事業費補助金,0,,0,会計01/款16/項02/目09/節15/細節03/細々節0,15405000,JPY,15405,千円,468
132047:2024:revenue:approved:9ccc9df62c70071c,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,15私立幼稚園等園児保護者負担軽減事業費補助金,04,満３歳児預かり保育利用保護者負担軽減事業費補助金,04満３歳児預かり保育利用保護者負担軽減事業費補助金,0,,0,会計01/款16/項02/目09/節15/細節04/細々節0,7776000,JPY,7776,千円,469
132047:2024:revenue:approved:fafaa29b8375fd5d,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,15私立幼稚園等園児保護者負担軽減事業費補助金,05,０歳から２歳児一時預かり利用保護者負担軽減事業費補助金,05０歳から２歳児一時預かり利用保護者負担軽減事業費補助金,0,,0,会計01/款16/項02/目09/節15/細節05/細々節0,4536000,JPY,4536,千円,470
132047:2024:revenue:approved:8d8a96f8dcdf077b,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,16,子ども・子育て支援交付金,16子ども・子育て支援交付金,01,実費徴収に係る補足給付事業費交付金,01実費徴収に係る補足給付事業費交付金,0,,0,会計01/款16/項02/目09/節16/細節01/細々節0,1226000,JPY,1226,千円,471
132047:2024:revenue:approved:5ab9d7fe59c24c9b,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,16,都支出金,16都支出金,02,都補助金,02都補助金,09,教育費都補助金,09教育費都補助金,16,子ども・子育て支援交付金,16子ども・子育て支援交付金,02,一時預かり事業交付金,02一時預かり事業交付金,0,,0,会計01/款16/項02/目09/節16/細節02/細々節0,22247000,JPY,22247,千円,472
